customer_id,name,gender,age,mobile,email,registration_date,membership_level,points,total_spent,last_purchase_date,address_district,visit_frequency,preferred_category
CUST005993,生国平,M,59,14864443005,prn.td292@139.com,2023-05-23,platinum,33307,84006.32,2024-08-29,Hongkou,Monthly,Entertainment
CUST005994,郗艳,F,35,092-71720029,lg0to384@yeah.net,2024-12-10,silver,4009,68115.53,2026-03-08,Hongkou,Daily,Fashion
CUST005995,仝浩然,F,58,029-21330288,i1crqi90@outlook.com,2024-09-26,silver,3373,68216.8,2025-08-07,Xuhui,Daily,Entertainment
CUST005996,福国良,M,49,028-44789995,i8lv9r_ggh@foxmail.com,2024-03-20,platinum,22312,40516.99,2024-06-03,Yangpu,Weekly,Fashion
CUST005997,丹艺涵,M,18,060-30460159,j8n_rne3@yahoo.com.cn,2023-12-03,gold,9850,58250.09,2025-01-20,Jingan,Rarely,Sports & Outdoors
CUST005998,化桂兰,M,47,13505394725,fvpki7_i7t77@sohu.com,2026-03-29,platinum,47322,35514.17,2026-03-29,Jingan,Rarely,Home & Living
CUST005999,将国秀,F,54,0456-56503793,mtlpv5_idw@sohu.com,2023-11-26,gold,14264,26754.73,2023-12-22,Changning,Weekly,Sports & Outdoors
CUST006000,才丽萍,M,70,000-19367378,m97k5q.g30i1l@163.com,2026-03-13,gold,17101,62328.01,2026-03-20,Jingan,Biweekly,Electronics
CUST006001,郑三锋,M,26,0240-99867425,kleg3413@163.com,2023-06-29,gold,8032,45514.25,2024-01-12,Yangpu,Daily,Food & Dining
CUST006002,卷佳琪,F,36,0119-71783963,k1zk5m.sfi20@sina.com,2024-11-12,gold,13639,66137,2025-11-26,Yangpu,Monthly,Sports & Outdoors
CUST006003,卿洁,M,40,18820281810,knnuco_fm2@yahoo.com.cn,2025-12-31,bronze,931,88159.21,2026-01-18,Yangpu,Monthly,Sports & Outdoors
CUST006004,章兰英,M,70,18068930618,pu9ggq86@tom.com,2024-06-13,bronze,779,28589.25,2025-02-25,Jingan,Biweekly,Sports & Outdoors
CUST006005,庄振东,M,45,19692115881,k8qkfk_gl2@outlook.com,2025-03-16,bronze,911,16378.7,2025-10-27,Changning,Daily,Fashion
CUST006006,公羊浩轩,F,47,11385435347,k0f_flei1l@hotmail.com,2023-11-04,silver,4715,37266.1,2024-03-26,Hongkou,Daily,Sports & Outdoors
CUST006007,苌倩,F,60,025-88707171,ryilj1_fp824@163.com,2025-04-22,silver,2097,84974.18,2026-01-11,Jingan,Monthly,Entertainment
CUST006008,独开慧,F,27,0592-64876638,k7znlr.i1p86@21cn.com,2025-01-26,gold,5519,4291.44,2025-01-30,Xuhui,Monthly,Electronics
CUST006009,堵婷方,F,34,16365254306,oq3kgn_pnr@outlook.com,2024-07-06,silver,4349,60473.45,2024-11-29,Changning,Daily,Sports & Outdoors
CUST006010,闭超栋,F,50,0574-30738886,o97kgs.tda@sohu.com,2026-03-15,silver,2909,28525.99,2026-03-17,Yangpu,Daily,Home & Living
CUST006011,牢娟,F,58,10513167543,j3a.o9sfoz4@139.com,2025-11-10,platinum,20432,89759.2,2025-12-22,Jingan,Weekly,Food & Dining
CUST006012,谬炎彬,F,51,11929850120,ryilj1.g53@outlook.com,2025-05-08,silver,3903,18801.17,2025-12-24,Hongkou,Daily,Entertainment
CUST006013,帅鹭洋,F,50,18308138486,v9rlnf61@yahoo.cn,2023-07-24,bronze,387,27791.11,2024-08-09,Xuhui,Monthly,Electronics
CUST006014,贾煜城,F,62,16581206740,k5mhm1_j6i@yeah.net,2023-07-13,bronze,826,18485.12,2023-08-25,Pudong,Rarely,Sports & Outdoors
CUST006015,华波,M,70,17193107173,lm1k88.k52@hotmail.com,2023-06-13,bronze,218,2647.66,2023-12-24,Yangpu,Rarely,Sports & Outdoors
CUST006016,海梓妍,M,46,093-13527296,h6lkjv48@gmail.com,2024-05-30,bronze,447,87028.04,2025-04-16,Hongkou,Daily,Fashion
CUST006017,蹇明轩,M,27,19939062936,i1cvdk_tof2@126.com,2023-02-21,platinum,33311,30152.1,2024-04-08,Xuhui,Rarely,Home & Living
CUST006018,陈雨欣,F,22,16795382191,fgd39@126.com,2024-04-27,gold,6016,78302.62,2025-05-05,Jingan,Monthly,Entertainment
CUST006019,凤玉英,M,23,0102-71055418,mzg_g30g5265@163.com,2023-11-29,bronze,226,40503.55,2024-12-20,Xuhui,Rarely,Fashion
CUST006020,卞苑博,F,21,10626371853,h6lgge67@vip.qq.com,2023-08-20,platinum,47459,5233.95,2026-01-15,Xuhui,Daily,Electronics
CUST006021,饶志泽,M,29,13962480552,fh5q3181@tom.com,2026-01-20,platinum,26644,56802.68,2026-02-08,Changning,Monthly,Food & Dining
CUST006022,宗政国琴,F,41,10679545996,h6lkjv.kkh@foxmail.com,2023-10-23,gold,6338,89564.87,2024-09-05,Yangpu,Weekly,Fashion
CUST006023,通红,M,61,0224-22658188,ikl_fg9@foxmail.com,2023-07-10,platinum,22703,48409.69,2023-08-18,Xuhui,Daily,Fashion
CUST006024,霍敬彪,F,32,15564230647,lm1sds54@139.com,2025-10-24,silver,1247,39795.86,2026-03-05,Changning,Daily,Electronics
CUST006025,薛风华,F,22,0718-35082756,gztmft_trx57@tom.com,2023-01-09,silver,3728,78492.09,2024-09-27,Changning,Weekly,Fashion
CUST006026,敛瑞霖,M,21,035-54577479,putle876@hotmail.com,2023-03-23,platinum,42645,94419.1,2023-08-06,Yangpu,Monthly,Home & Living
CUST006027,绳峻熙,F,39,0125-26220613,h6lscp_pc2@yahoo.com.cn,2024-02-21,platinum,37458,73802.88,2025-01-18,Yangpu,Monthly,Electronics
CUST006028,少苡沫,M,39,15709930938,putle8_kfh0@sohu.com,2023-03-12,gold,5980,27226,2024-11-10,Jingan,Daily,Home & Living
CUST006029,桂智辉,F,39,0855-40963991,k8qi48.q8t@foxmail.com,2026-03-21,bronze,434,13525.58,2026-03-27,Pudong,Daily,Entertainment
CUST006030,府梓涵,F,46,063-57885025,rmftt4_sl1@yahoo.cn,2025-08-27,platinum,27658,24460.25,2025-09-05,Changning,Biweekly,Fashion
CUST006031,星国强,M,59,16537207266,mtlmvh92@qq.com,2025-12-03,platinum,43392,82449.04,2026-03-13,Hongkou,Biweekly,Home & Living
CUST006032,谭国强,M,25,098-15113922,rmftt4_tn2@vip.qq.com,2025-03-02,silver,1514,69334.15,2025-04-26,Pudong,Daily,Entertainment
CUST006033,南俊凯,M,46,19285281934,mvc23@gmail.com,2025-08-27,gold,6847,6352.55,2025-10-04,Jingan,Rarely,Electronics
CUST006034,丘子欣,F,59,084-93634343,rmftt481@qq.com,2025-01-01,silver,2199,51483.73,2026-01-14,Jingan,Monthly,Electronics
CUST006035,姓国香,M,47,024-87836181,h6luc9_ngq@yahoo.cn,2024-03-08,gold,11265,97351.57,2026-03-13,Yangpu,Monthly,Food & Dining
CUST006036,励超,F,62,0381-32381406,fmn17@gmail.com,2025-02-07,silver,4246,94401.13,2025-10-01,Xuhui,Rarely,Fashion
CUST006037,太叔国英,M,45,17839508649,fmn_gn227@sina.com,2024-10-28,platinum,49569,54509.12,2025-11-29,Pudong,Weekly,Entertainment
CUST006038,哈子轩,M,58,015-94452473,v9bmdm_hkc@126.com,2024-07-10,platinum,37515,46568.78,2024-11-28,Pudong,Daily,Electronics
CUST006039,禹霞,F,21,053-35013088,pw7lj1_uih84@hotmail.com,2023-03-14,platinum,22157,65949.55,2025-05-25,Xuhui,Biweekly,Entertainment
CUST006040,随俊杰,F,53,094-05273068,k5q.kit@vip.qq.com,2024-10-03,bronze,810,58041.66,2025-11-19,Xuhui,Monthly,Home & Living
CUST006041,家玲,M,30,0946-48624332,it6_tne82@hotmail.com,2024-11-11,platinum,27117,12412.19,2025-08-02,Hongkou,Weekly,Sports & Outdoors
CUST006042,隐懿轩,F,36,11092363643,k18to3_hr088@foxmail.com,2023-04-23,bronze,556,13844.39,2026-01-10,Xuhui,Rarely,Sports & Outdoors
CUST006043,祖丽芳,F,40,12635229916,jcvsbt2@hotmail.com,2024-01-14,platinum,27717,12335.32,2024-05-07,Yangpu,Rarely,Food & Dining
CUST006044,笪一诺,M,47,0393-02260528,hvbhvb.iuc@sina.com,2026-02-27,bronze,107,84339,2026-03-09,Xuhui,Daily,Home & Living
CUST006045,简国良,M,23,0078-39790469,tt6kfy46@foxmail.com,2023-12-10,gold,10839,62326.29,2025-06-29,Pudong,Rarely,Sports & Outdoors
CUST006046,法雅鑫,M,59,0603-76365766,i1cuji.puu@126.com,2025-12-19,bronze,442,54127.4,2026-02-09,Hongkou,Weekly,Food & Dining
CUST006047,祁梓浩,M,45,088-88582403,h6lit689@vip.qq.com,2025-06-17,silver,3987,54548.33,2025-11-27,Hongkou,Daily,Sports & Outdoors
CUST006048,进鹏涛,M,44,11422839428,hn9lj1.sny57@tom.com,2025-06-16,bronze,945,25977.38,2025-09-01,Xuhui,Monthly,Fashion
CUST006049,尉悦,M,38,063-97883057,irescp_ffe@gmail.com,2024-10-30,gold,17863,99868.62,2024-12-17,Hongkou,Monthly,Fashion
CUST006050,初浩辰,F,45,0100-96315330,gncsbt.k7567@foxmail.com,2025-11-16,bronze,790,82029.82,2026-03-09,Yangpu,Weekly,Entertainment
CUST006051,巨沐辰,F,34,0042-72558954,fgdpt885@qq.com,2023-06-25,platinum,39037,69065.93,2025-03-04,Yangpu,Weekly,Fashion
CUST006052,恽俊熙,M,48,0714-27473744,hss.hm1@hotmail.com,2025-09-12,platinum,37486,12549.21,2026-02-19,Hongkou,Monthly,Fashion
CUST006053,乘艺涵,M,59,087-65832386,muq.lwh@yahoo.cn,2024-12-01,platinum,22337,19724.28,2025-04-30,Pudong,Rarely,Electronics
CUST006054,星伟,F,38,18926887094,h6luc984@139.com,2025-08-30,bronze,458,93269.21,2025-10-13,Yangpu,Daily,Entertainment
CUST006055,陆志国,F,22,077-22831892,i2vppm7@gmail.com,2025-01-09,bronze,897,97826.74,2025-05-25,Yangpu,Biweekly,Home & Living
CUST006056,宏国强,M,54,0507-43139270,i46rqi_iul38@21cn.com,2023-01-20,silver,4372,28682.21,2025-07-21,Hongkou,Rarely,Fashion
CUST006057,段果,F,30,0484-31970289,h6lmyc_lrs@hotmail.com,2023-05-22,gold,6691,87015.21,2025-10-21,Jingan,Weekly,Food & Dining
CUST006058,养宇泽,M,69,13542081798,k2422@139.com,2025-02-21,platinum,37394,79526.69,2025-03-10,Yangpu,Weekly,Fashion
CUST006059,厚中海,F,49,048-35584013,mftn0695@21cn.com,2025-01-30,bronze,726,87805.74,2026-02-09,Xuhui,Rarely,Electronics
CUST006060,衅展鹏,F,18,10016774873,oq3kgn_ku464@sina.com,2023-09-09,gold,6791,6203.85,2024-04-14,Changning,Rarely,Home & Living
CUST006061,沙政君,M,18,18786777635,pu9ggq0@yahoo.cn,2026-03-04,gold,14698,94288.37,2026-03-18,Jingan,Daily,Electronics
CUST006062,章佳远航,F,51,0474-93431970,ixjk5q81@vip.qq.com,2023-02-12,silver,3327,40042.32,2023-10-29,Xuhui,Rarely,Electronics
CUST006063,霜英,F,50,064-87356964,h6lkjv_l9v@126.com,2024-07-09,platinum,26941,42028.69,2025-06-09,Jingan,Monthly,Home & Living
CUST006064,甄奕辰,M,58,14906863558,fozmy2.h7n@gmail.com,2023-10-19,silver,2341,32301.13,2025-11-03,Hongkou,Daily,Electronics
CUST006065,行敏,M,28,0823-56388767,mtlg34.too98@vip.qq.com,2024-05-07,bronze,536,86365.95,2025-01-25,Hongkou,Rarely,Home & Living
CUST006066,綦静,M,32,0592-00768918,hsv_hlm57@21cn.com,2024-09-21,silver,3905,95663.27,2024-09-26,Xuhui,Biweekly,Sports & Outdoors
CUST006067,黄熠彤,M,62,10732251067,j3a87@yahoo.cn,2024-04-17,gold,6662,31903,2025-10-05,Xuhui,Biweekly,Entertainment
CUST006068,脱梓睿,F,37,084-08512258,fextfv38@163.com,2023-01-23,silver,2112,82748.85,2025-04-22,Jingan,Weekly,Sports & Outdoors
CUST006069,须笑愚,M,57,0700-37572809,mtlg3456@gmail.com,2024-01-09,bronze,633,68941.35,2025-12-06,Jingan,Daily,Fashion
CUST006070,己玲,F,62,0153-66321567,g4b.sgy22@yahoo.cn,2024-11-03,silver,4400,3642.14,2025-06-14,Pudong,Rarely,Fashion
CUST006071,马磊,F,63,14701345652,rn1le850@126.com,2025-10-29,platinum,48742,43250.9,2026-02-18,Pudong,Weekly,Food & Dining
CUST006072,冯宇航,F,21,0595-95313384,knnlo5.q3s@vip.qq.com,2024-02-19,bronze,171,27812.65,2025-02-09,Xuhui,Rarely,Fashion
CUST006073,己宇,M,45,081-96571796,mvc.iq1@outlook.com,2023-10-20,bronze,830,58786.78,2024-06-08,Changning,Weekly,Sports & Outdoors
CUST006074,义秀英,F,55,0674-91668762,mvc_r5v@outlook.com,2026-03-04,gold,10395,91184.82,2026-03-25,Hongkou,Rarely,Food & Dining
CUST006075,己敏,M,23,021-05868046,puplgr24@21cn.com,2024-09-18,gold,17436,81811.87,2025-07-08,Pudong,Rarely,Entertainment
CUST006076,在美方,F,31,034-66734533,kgs59@gmail.com,2025-10-17,gold,14762,49011.42,2025-12-31,Pudong,Daily,Sports & Outdoors
CUST006077,慎秀兰,F,24,0246-35960782,lg0sds28@sohu.com,2025-11-25,gold,11241,89143.93,2026-01-03,Pudong,Biweekly,Sports & Outdoors
CUST006078,司空思淼,M,45,18705844724,ptf82@163.com,2025-08-08,gold,5464,54637.96,2025-11-28,Xuhui,Weekly,Sports & Outdoors
CUST006079,少鹏煊,F,49,043-51845953,h6lo1s8@yeah.net,2024-03-13,gold,16963,53173.75,2024-04-10,Hongkou,Weekly,Home & Living
CUST006080,养颖,F,43,0075-59238758,u52_g1y97@163.com,2025-11-27,gold,19875,84193.39,2026-01-12,Yangpu,Daily,Electronics
CUST006081,蛮苡沫,M,28,0013-05780698,pw7lj120@sina.com,2023-10-19,gold,18582,57707.84,2025-08-06,Hongkou,Weekly,Entertainment
CUST006082,偶伟祺,M,48,094-06403443,tdcsbt95@outlook.com,2025-09-03,bronze,656,45112.89,2025-10-18,Pudong,Monthly,Food & Dining
CUST006083,貊丽芳,M,44,10326125476,uclgm397@hotmail.com,2023-10-17,platinum,32072,81606.55,2023-11-28,Changning,Rarely,Home & Living
CUST006084,阮丽,M,49,070-39031337,k88_n5f2@yahoo.cn,2026-02-17,gold,8718,24837.66,2026-02-24,Pudong,Daily,Food & Dining
CUST006085,招紫林,F,23,035-15950548,knnrqi.lzs3@yeah.net,2025-06-25,bronze,128,55581.32,2025-09-07,Xuhui,Daily,Food & Dining
CUST006086,琦丽芬,M,41,19759631334,h6lprj.i1v25@gmail.com,2024-05-17,gold,19004,94561.87,2025-05-14,Xuhui,Biweekly,Home & Living
CUST006087,梁海燕,F,69,0946-26334469,i1cuji.obu@gmail.com,2026-02-26,bronze,518,19882.03,2026-03-28,Jingan,Rarely,Food & Dining
CUST006088,褒奕辰,F,49,0713-03767912,ptf.skj@sohu.com,2024-03-05,gold,7884,92657.38,2025-09-07,Xuhui,Monthly,Home & Living
CUST006089,熊勇,M,36,11567882668,lg0to372@yeah.net,2025-12-24,silver,3648,1110.84,2025-12-27,Hongkou,Weekly,Electronics
CUST006090,强智辉,M,52,0215-12583101,iregge_k52@21cn.com,2026-01-28,bronze,536,20203.79,2026-02-11,Pudong,Rarely,Food & Dining
CUST006091,索志明,F,40,077-87230574,i2v99@hotmail.com,2023-04-14,bronze,151,47483.04,2024-01-25,Yangpu,Rarely,Entertainment
CUST006092,阴民,M,61,13259931488,mftjdc74@163.com,2024-04-10,silver,1525,1287.5,2025-05-04,Yangpu,Weekly,Electronics
CUST006093,笃鸿涛,M,51,11044127470,ttbtw9_psi@139.com,2024-04-22,platinum,23754,21423.86,2025-07-24,Jingan,Weekly,Sports & Outdoors
CUST006094,赫连浩,M,20,16926591086,irescp_ffc@126.com,2025-07-25,bronze,868,25042.92,2026-01-25,Pudong,Biweekly,Entertainment
CUST006095,汗国平,M,60,19008236214,fgdpt8_fhc@sohu.com,2025-12-15,bronze,291,3468.67,2026-03-12,Changning,Weekly,Entertainment
CUST006096,冀民,M,44,083-06351868,lia_g7s16@126.com,2025-03-30,silver,2161,35613.53,2026-03-02,Jingan,Biweekly,Electronics
CUST006097,羊建辉,M,52,11474044566,ts5tbf49@126.com,2023-01-13,gold,19816,91675.97,2023-03-09,Yangpu,Rarely,Fashion
CUST006098,丛玉英,M,23,11899051942,lm1md2_i6h24@foxmail.com,2023-09-30,bronze,202,63172.13,2023-12-10,Xuhui,Daily,Fashion
CUST006099,集家明,M,30,0831-43002262,h6lmyc_geu@tom.com,2026-03-16,bronze,884,15212.63,2026-03-30,Jingan,Weekly,Food & Dining
CUST006100,同越泽,M,44,0471-67564912,p0i_i9d@163.com,2023-06-07,platinum,46853,37848.19,2024-02-09,Yangpu,Rarely,Electronics
CUST006101,奉玉梅,M,31,021-63022230,fmnrmi_slr@yeah.net,2023-11-29,bronze,152,270.83,2025-09-21,Jingan,Daily,Fashion
CUST006102,瓮文昊,M,19,0202-41556992,ob5j6i.i4625@tom.com,2024-04-27,gold,19305,94313.14,2024-07-06,Xuhui,Biweekly,Sports & Outdoors
CUST006103,褚晓博,F,64,14714636763,fmnrmi.so2@yahoo.com.cn,2024-09-26,bronze,674,86951.08,2025-09-14,Xuhui,Daily,Entertainment
CUST006104,诺立辉,M,21,073-91869721,ryd.fh876@163.com,2023-05-07,bronze,440,15679.55,2025-09-04,Changning,Daily,Sports & Outdoors
CUST006105,智潇然,F,69,0861-56760362,h6luc9_l7p70@163.com,2023-08-31,silver,3789,42547.72,2025-12-02,Yangpu,Rarely,Fashion
CUST006106,危超栋,F,21,0458-52064249,lg0i48_lm6@foxmail.com,2024-09-25,platinum,26514,1670.54,2025-02-21,Pudong,Rarely,Home & Living
CUST006107,公子欣,M,64,0673-82056910,k1zk5m.oa7@gmail.com,2024-09-22,bronze,746,68658.84,2026-01-01,Yangpu,Daily,Sports & Outdoors
CUST006108,瞿博涛,M,58,0376-70739127,ts5hvb41@gmail.com,2024-05-11,silver,4726,85413.09,2025-04-30,Yangpu,Weekly,Sports & Outdoors
CUST006109,税洁,M,52,0379-80177915,vdak5x53@tom.com,2024-11-22,silver,2599,48819.71,2025-12-24,Pudong,Weekly,Sports & Outdoors
CUST006110,霜佳琪,F,55,16993965924,lm1sbt33@yeah.net,2024-04-16,gold,11139,68739.25,2025-08-30,Yangpu,Daily,Electronics
CUST006111,戊一诺,M,18,009-22978547,mzitue_mun2@yahoo.com.cn,2024-11-16,bronze,271,25224.28,2025-11-29,Pudong,Weekly,Electronics
CUST006112,轩辕浩辰,F,51,16950720154,i1csbt_rxj@hotmail.com,2024-07-18,silver,1775,55949.9,2024-08-03,Xuhui,Rarely,Home & Living
CUST006113,宝瑞霖,M,33,11044968029,rn1le83@outlook.com,2024-05-28,platinum,35670,83262.15,2024-09-24,Jingan,Rarely,Electronics
CUST006114,朋依诺,F,43,13917946817,k8qscp.ioj44@yahoo.cn,2024-06-19,platinum,48070,89557.13,2026-02-14,Pudong,Weekly,Sports & Outdoors
CUST006115,喻沐宸,F,69,031-16209452,lm1_fri86@21cn.com,2026-03-21,platinum,20750,86925.51,2026-03-21,Hongkou,Monthly,Home & Living
CUST006116,疏国栋,M,20,028-95493167,u52_qzx@tom.com,2024-02-20,platinum,28906,17256.74,2025-07-13,Changning,Daily,Entertainment
CUST006117,狄苡沫,M,58,030-91027708,gcn_p1f@21cn.com,2024-02-10,silver,3360,49063.12,2024-02-13,Hongkou,Biweekly,Entertainment
CUST006118,沃弘文,F,30,0404-58188280,prn10@yahoo.cn,2025-07-10,silver,4313,13931.4,2026-03-07,Jingan,Biweekly,Electronics
CUST006119,谷馥君,F,42,0998-70160415,lm1sbt_gqo83@hotmail.com,2023-12-16,gold,12269,85614.74,2024-10-10,Changning,Daily,Fashion
CUST006120,薄若汐,F,22,15487710592,fg9.k67@126.com,2023-01-26,gold,6322,48103.52,2023-10-08,Jingan,Monthly,Home & Living
CUST006121,连雯静,M,66,0245-17783330,rmftt4.nrp90@sohu.com,2024-06-05,gold,12947,94665.31,2024-10-27,Hongkou,Weekly,Fashion
CUST006122,合慧,M,19,003-08692354,hss.rmf31@sina.com,2026-03-07,platinum,27819,21326.69,2026-03-25,Yangpu,Monthly,Sports & Outdoors
CUST006123,迮昊强,M,49,0226-50255939,m97k5q_gqg@vip.qq.com,2024-02-17,gold,17886,84692.74,2026-02-15,Yangpu,Monthly,Home & Living
CUST006124,于鹏涛,M,31,0904-16525184,hvbk3d_fl13@gmail.com,2023-12-20,silver,3342,74963.58,2024-10-13,Yangpu,Weekly,Fashion
CUST006125,京建国,M,38,15188240765,lzbmd223@yahoo.cn,2024-02-25,bronze,615,26625.73,2025-10-16,Pudong,Biweekly,Food & Dining
CUST006126,瑞鑫磊,F,60,068-07465886,izhlu8_ivk@vip.qq.com,2026-03-29,gold,9997,33830.94,2026-03-30,Xuhui,Rarely,Electronics
CUST006127,锁雅婷,F,36,050-70101136,hm1p8q.rvh65@139.com,2024-10-03,platinum,45785,39417.72,2026-03-20,Pudong,Rarely,Entertainment
CUST006128,于立轩,M,22,16420427629,knnuco.q7z81@gmail.com,2025-04-10,gold,8508,23812.43,2026-02-20,Hongkou,Daily,Sports & Outdoors
CUST006129,咎晨,F,30,0559-42603443,o1sg34.kgs13@126.com,2025-01-24,silver,4450,45286.1,2025-03-19,Hongkou,Monthly,Electronics
CUST006130,邹文,F,37,015-41919359,k8869@yeah.net,2023-12-07,bronze,814,76147.53,2025-06-18,Hongkou,Rarely,Home & Living
CUST006131,刀玲,M,29,15791780614,hvbhvb.oe883@sohu.com,2025-10-16,bronze,480,95943.8,2026-03-15,Hongkou,Weekly,Sports & Outdoors
CUST006132,板慧,M,46,0431-56611735,o97scp.q8t@sina.com,2023-01-27,bronze,900,13142.74,2025-08-28,Pudong,Biweekly,Entertainment
CUST006133,枚建华,M,56,0824-97434414,fq5rne85@yahoo.com.cn,2025-02-02,platinum,22930,60008.15,2025-02-27,Changning,Weekly,Entertainment
CUST006134,敛诚,F,40,0809-23855537,k88to3.i80@foxmail.com,2025-05-05,silver,1593,64169.15,2026-01-31,Jingan,Rarely,Electronics
CUST006135,大乙萍,M,67,15276419659,mg0iuc9@sina.com,2023-07-08,gold,17367,76970.79,2023-11-27,Pudong,Daily,Home & Living
CUST006136,首健雄,M,53,12492250964,i1crqi24@qq.com,2025-01-20,silver,1592,7595.5,2026-01-21,Yangpu,Weekly,Home & Living
CUST006137,褒君浩,F,32,077-55695786,mftn0632@yahoo.com.cn,2026-03-20,silver,3677,62362.73,2026-03-27,Hongkou,Rarely,Sports & Outdoors
CUST006138,武瑜,M,29,13177669667,mvc97@yahoo.com.cn,2023-01-30,bronze,98,16073.07,2025-09-17,Jingan,Biweekly,Sports & Outdoors
CUST006139,愈旭尧,M,53,038-23331804,lch.pee@hotmail.com,2024-08-21,silver,4375,12047.47,2025-07-17,Hongkou,Rarely,Home & Living
CUST006140,滕宇泽,F,59,0524-82231795,ffxlmf_pee@163.com,2025-10-08,bronze,630,25153.02,2026-01-11,Hongkou,Biweekly,Food & Dining
CUST006141,箕雨桐,M,31,0319-35637781,mhh90@yahoo.cn,2025-04-16,silver,2456,77010.75,2026-02-11,Hongkou,Daily,Home & Living
CUST006142,尉迟晨阳,F,21,0562-52590860,k88_p0i@163.com,2024-07-06,bronze,25,47060.15,2025-10-18,Yangpu,Biweekly,Home & Living
CUST006143,洛浩辰,M,64,16583243772,fvpki778@qq.com,2023-09-14,silver,1974,88850.65,2025-08-27,Xuhui,Rarely,Electronics
CUST006144,楼梓豪,F,42,12880626578,freg6n_k6d@foxmail.com,2025-03-01,platinum,40213,88828.78,2025-08-21,Pudong,Weekly,Sports & Outdoors
CUST006145,刁思淼,F,52,0566-00945364,rmi18@vip.qq.com,2024-03-02,platinum,36183,69852.6,2025-05-05,Jingan,Daily,Food & Dining
CUST006146,纪国强,M,54,043-54342826,jlbffg19@gmail.com,2025-09-04,platinum,48119,6884.49,2026-03-12,Yangpu,Weekly,Electronics
CUST006147,道燕,F,59,041-58675967,fgdptf.ira47@outlook.com,2026-01-29,bronze,424,11289.68,2026-03-10,Pudong,Rarely,Food & Dining
CUST006148,渠珈,M,65,0945-40341772,ixjh6l42@sina.com,2023-05-20,platinum,21959,35024.78,2023-08-30,Pudong,Rarely,Entertainment
CUST006149,路烨霖,F,56,0245-52939875,lg0to3.hqj@qq.com,2026-02-13,platinum,43899,27262.66,2026-03-19,Hongkou,Daily,Sports & Outdoors
CUST006150,申屠国兰,M,53,016-79209847,gs2k34_i8l@foxmail.com,2023-12-31,silver,4504,34125.77,2024-02-22,Jingan,Rarely,Sports & Outdoors
CUST006151,郑志明,F,22,012-35221216,fh5q3131@sohu.com,2023-05-26,gold,17536,47031.52,2023-12-03,Changning,Daily,Electronics
CUST006152,亓静怡,F,37,0391-82842927,ikl81@126.com,2025-06-28,silver,1842,78610.74,2025-10-31,Jingan,Monthly,Electronics
CUST006153,糜梓晨,M,30,043-84326812,frekfk83@163.com,2025-04-13,silver,2924,27881.68,2026-02-12,Pudong,Weekly,Electronics
CUST006154,奈鸿涛,F,21,0083-82564325,iregge46@yahoo.com.cn,2024-06-14,gold,16913,84075.01,2025-10-08,Pudong,Biweekly,Entertainment
CUST006155,秦志泽,M,65,0569-66168814,h6lpv5.fkp9@163.com,2023-01-28,platinum,43913,97244.91,2024-12-05,Jingan,Weekly,Home & Living
CUST006156,业熙瑶,F,61,040-77348245,hss_sp295@126.com,2026-01-24,platinum,41311,14223.67,2026-02-14,Pudong,Weekly,Electronics
CUST006157,嬴政君,M,44,001-29764735,ikl_jen@yahoo.cn,2023-06-28,gold,6241,59291.7,2024-09-19,Xuhui,Rarely,Electronics
CUST006158,机安琪,M,32,0792-20670929,k24.q9836@hotmail.com,2024-08-08,bronze,133,88721.82,2025-09-20,Hongkou,Weekly,Electronics
CUST006159,旗佳琪,F,39,0112-41630277,hss_laj@qq.com,2025-11-16,platinum,47715,83538.43,2026-01-23,Changning,Rarely,Food & Dining
CUST006160,佘荣轩,M,47,040-44550248,k88to350@outlook.com,2023-05-08,gold,12425,59191.17,2024-01-11,Pudong,Monthly,Electronics
CUST006161,赏雪,F,51,0317-04111175,freg6n_se610@hotmail.com,2023-12-17,bronze,927,88381.44,2024-04-22,Yangpu,Rarely,Entertainment
CUST006162,赤杰,F,30,028-64053862,hvb_pip@qq.com,2025-07-15,silver,3606,71584.83,2025-12-29,Hongkou,Weekly,Electronics
CUST006163,鹿一全,M,69,11241142003,tw9izl_k3h@163.com,2025-08-16,silver,3578,93051.62,2025-08-22,Xuhui,Weekly,Sports & Outdoors
CUST006164,廉雨泽,F,44,17459878994,k7fv9r.lxi@yahoo.cn,2023-01-11,silver,3261,88242.28,2024-09-26,Yangpu,Weekly,Fashion
CUST006165,夏侯一全,F,53,11359082225,jlbi4634@gmail.com,2023-12-18,platinum,41649,25872.44,2024-11-11,Hongkou,Weekly,Fashion
CUST006166,绳楷瑞,M,27,027-07167847,negtue29@126.com,2023-09-01,gold,15052,52600.97,2026-03-28,Yangpu,Biweekly,Food & Dining
CUST006167,后鹏涛,M,19,12647712102,lh7k1z6@gmail.com,2024-01-04,platinum,29014,64600.54,2024-08-05,Jingan,Biweekly,Food & Dining
CUST006168,曲军,M,43,0333-67194412,pa8kfk56@vip.qq.com,2025-10-16,silver,1105,86316.1,2025-12-06,Jingan,Biweekly,Entertainment
CUST006169,皮安琪,F,64,089-27796198,u6mgge43@yahoo.cn,2024-10-14,bronze,588,15450.46,2025-10-15,Hongkou,Weekly,Electronics
