customer_id,gender,age,annual_income,spending_score,member_tier,visit_frequency,preferred_category,total_visits_last_year,total_spent_last_year,email,phone,address_district,signup_date,last_visit_date
"CUST000383","Male","42","30296","1","Bronze","Biweekly","Fashion","27","3272","customer383@example.com","13800000383","Huangpu","2024-05-21","2026-02-25"
"CUST000384","Male","43","21484","1","Bronze","Monthly","Entertainment","19","1633","customer384@example.com","13800000384","Jingan","2023-11-09","2026-03-02"
"CUST000385","Female","43","97334","5","Silver","Weekly","Food & Dining","60","116801","customer385@example.com","13800000385","Changning","2025-11-12","2026-02-15"
"CUST000386","Male","30","85383","4","Gold","Rarely","Home & Living","1","1366","customer386@example.com","13800000386","Changning","2025-07-08","2026-03-04"
"CUST000387","Female","59","83415","3","Silver","Weekly","Food & Dining","44","44043","customer387@example.com","13800000387","Pudong","2023-01-19","2026-02-15"
"CUST000388","Male","32","67341","2","Gold","Weekly","Sports & Outdoors","57","30707","customer388@example.com","13800000388","Pudong","2025-08-28","2026-03-10"
"CUST000389","Female","38","231196","4","Gold","Weekly","Sports & Outdoors","49","181258","customer389@example.com","13800000389","Xuhui","2025-12-16","2026-03-09"
"CUST000390","Female","30","88023","2","Platinum","Biweekly","Home & Living","32","22534","customer390@example.com","13800000390","Huangpu","2024-04-17","2026-03-05"
"CUST000391","Female","33","31376","2","Silver","Biweekly","Entertainment","32","8032","customer391@example.com","13800000391","Huangpu","2024-04-03","2026-02-23"
"CUST000392","Male","25","149828","1","Platinum","Quarterly","Home & Living","8","4794","customer392@example.com","13800000392","Jingan","2024-10-15","2026-03-11"
"CUST000393","Male","34","92511","3","Bronze","Monthly","Entertainment","19","21093","customer393@example.com","13800000393","Pudong","2025-12-28","2026-02-22"
"CUST000394","Male","32","25915","2","Gold","Biweekly","Home & Living","28","5805","customer394@example.com","13800000394","Changning","2025-05-25","2026-02-18"
"CUST000395","Male","45","64562","2","Bronze","Quarterly","Food & Dining","7","3615","customer395@example.com","13800000395","Huangpu","2024-08-25","2026-02-16"
"CUST000396","Male","27","73854","3","Gold","Weekly","Books & Stationery","74","65582","customer396@example.com","13800000396","Jingan","2023-01-17","2026-02-18"
"CUST000397","Male","35","31099","5","Gold","Biweekly","Entertainment","28","17415","customer397@example.com","13800000397","Pudong","2024-09-07","2026-02-14"
"CUST000398","Female","25","61044","4","Bronze","Quarterly","Sports & Outdoors","5","4884","customer398@example.com","13800000398","Jingan","2023-01-25","2026-03-04"
"CUST000399","Male","22","108860","3","Bronze","Rarely","Beauty & Cosmetics","2","2613","customer399@example.com","13800000399","Xuhui","2024-09-04","2026-03-07"
"CUST000400","Male","28","245592","3","Silver","Weekly","Home & Living","54","159144","customer400@example.com","13800000400","Changning","2024-08-27","2026-03-12"
"CUST000401","Female","39","91123","5","Platinum","Quarterly","Fashion","5","9112","customer401@example.com","13800000401","Huangpu","2025-11-14","2026-03-02"
"CUST000402","Male","39","127466","3","Silver","Weekly","Sports & Outdoors","59","90246","customer402@example.com","13800000402","Xuhui","2025-03-08","2026-02-15"
"CUST000403","Female","24","45013","3","Bronze","Biweekly","Fashion","21","11343","customer403@example.com","13800000403","Huangpu","2023-10-10","2026-02-16"
"CUST000404","Male","48","223283","2","Silver","Biweekly","Fashion","29","51802","customer404@example.com","13800000404","Pudong","2023-12-01","2026-02-24"
"CUST000405","Female","22","66898","3","Silver","Monthly","Home & Living","16","12844","customer405@example.com","13800000405","Changning","2024-09-24","2026-02-16"
"CUST000406","Female","23","283665","4","Platinum","Quarterly","Books & Stationery","8","36309","customer406@example.com","13800000406","Xuhui","2025-07-04","2026-02-22"
"CUST000407","Male","26","99887","2","Platinum","Monthly","Books & Stationery","12","9589","customer407@example.com","13800000407","Changning","2023-09-02","2026-03-11"
"CUST000408","Female","35","143256","1","Silver","Rarely","Fashion","2","1146","customer408@example.com","13800000408","Xuhui","2023-11-10","2026-02-19"
"CUST000409","Female","43","128947","5","Gold","Biweekly","Fashion","33","85105","customer409@example.com","13800000409","Pudong","2023-11-11","2026-03-04"
"CUST000410","Female","42","118807","3","Bronze","Monthly","Books & Stationery","15","21385","customer410@example.com","13800000410","Huangpu","2025-04-01","2026-02-21"
"CUST000411","Male","30","79295","1","Silver","Quarterly","Food & Dining","4","1269","customer411@example.com","13800000411","Minhang","2025-08-04","2026-02-14"
"CUST000412","Female","50","93258","1","Silver","Monthly","Home & Living","17","6342","customer412@example.com","13800000412","Huangpu","2025-08-13","2026-03-09"
"CUST000413","Female","60","84360","4","Silver","Biweekly","Electronics","35","47242","customer413@example.com","13800000413","Xuhui","2023-11-18","2026-02-15"
"CUST000414","Female","39","86008","3","Gold","Monthly","Books & Stationery","15","15481","customer414@example.com","13800000414","Pudong","2024-04-17","2026-02-26"
"CUST000415","Female","37","28866","2","Bronze","Biweekly","Food & Dining","36","8313","customer415@example.com","13800000415","Huangpu","2023-11-15","2026-03-07"
"CUST000416","Female","21","90893","1","Gold","Biweekly","Fashion","24","8726","customer416@example.com","13800000416","Changning","2024-04-02","2026-03-04"
"CUST000417","Female","21","37751","3","Platinum","Rarely","Entertainment","2","906","customer417@example.com","13800000417","Jingan","2023-06-12","2026-03-13"
"CUST000418","Female","28","144158","5","Bronze","Biweekly","Entertainment","30","86495","customer418@example.com","13800000418","Xuhui","2024-11-13","2026-03-07"
"CUST000419","Female","27","168659","2","Bronze","Rarely","Electronics","1","1349","customer419@example.com","13800000419","Xuhui","2025-09-27","2026-02-18"
"CUST000420","Male","30","56908","3","Silver","Biweekly","Beauty & Cosmetics","39","26633","customer420@example.com","13800000420","Huangpu","2025-09-19","2026-02-19"
"CUST000421","Male","39","131057","5","Silver","Biweekly","Electronics","32","83876","customer421@example.com","13800000421","Changning","2023-10-16","2026-02-23"
"CUST000422","Female","64","68436","1","Platinum","Rarely","Books & Stationery","1","274","customer422@example.com","13800000422","Minhang","2024-10-07","2026-03-10"
"CUST000423","Male","29","23942","1","Bronze","Biweekly","Fashion","22","2107","customer423@example.com","13800000423","Xuhui","2024-12-02","2026-02-27"
"CUST000424","Female","19","63410","5","Bronze","Rarely","Entertainment","3","3805","customer424@example.com","13800000424","Pudong","2025-05-19","2026-02-21"
"CUST000425","Female","29","73143","3","Bronze","Monthly","Home & Living","18","15799","customer425@example.com","13800000425","Minhang","2023-06-23","2026-03-10"
"CUST000426","Male","22","52843","5","Bronze","Biweekly","Sports & Outdoors","25","26422","customer426@example.com","13800000426","Huangpu","2024-07-10","2026-02-21"
"CUST000427","Male","26","138571","3","Bronze","Weekly","Books & Stationery","79","131365","customer427@example.com","13800000427","Xuhui","2023-04-10","2026-03-05"
"CUST000428","Female","41","86332","5","Silver","Quarterly","Fashion","5","8633","customer428@example.com","13800000428","Pudong","2025-11-02","2026-02-15"
"CUST000429","Male","34","79506","5","Gold","Rarely","Electronics","3","4770","customer429@example.com","13800000429","Changning","2025-03-25","2026-03-05"
"CUST000430","Male","55","23696","1","Gold","Weekly","Beauty & Cosmetics","70","6635","customer430@example.com","13800000430","Minhang","2023-11-16","2026-03-11"
"CUST000431","Female","48","71053","3","Platinum","Biweekly","Books & Stationery","26","22169","customer431@example.com","13800000431","Xuhui","2025-09-11","2026-02-19"
"CUST000432","Male","29","123121","2","Gold","Weekly","Books & Stationery","43","42354","customer432@example.com","13800000432","Pudong","2025-07-26","2026-02-18"
"CUST000433","Male","35","76662","4","Silver","Monthly","Entertainment","13","15946","customer433@example.com","13800000433","Pudong","2024-03-07","2026-03-09"
"CUST000434","Male","41","112855","5","Platinum","Rarely","Fashion","1","2257","customer434@example.com","13800000434","Changning","2024-07-25","2026-02-13"
"CUST000435","Male","29","97184","5","Platinum","Quarterly","Fashion","5","9718","customer435@example.com","13800000435","Pudong","2023-08-13","2026-02-16"
"CUST000436","Female","35","87337","2","Platinum","Biweekly","Food & Dining","35","24454","customer436@example.com","13800000436","Changning","2025-08-21","2026-03-02"
"CUST000437","Female","30","112174","4","Silver","Rarely","Electronics","2","3590","customer437@example.com","13800000437","Huangpu","2023-01-22","2026-03-09"
"CUST000438","Male","20","121765","1","Gold","Rarely","Beauty & Cosmetics","3","1461","customer438@example.com","13800000438","Jingan","2023-06-05","2026-02-23"
"CUST000439","Male","29","105866","5","Gold","Quarterly","Beauty & Cosmetics","7","14821","customer439@example.com","13800000439","Jingan","2024-02-02","2026-02-16"
"CUST000440","Female","60","38540","2","Silver","Quarterly","Books & Stationery","5","1542","customer440@example.com","13800000440","Minhang","2025-08-02","2026-02-27"
"CUST000441","Male","51","134408","2","Silver","Rarely","Electronics","1","1075","customer441@example.com","13800000441","Jingan","2023-05-19","2026-03-01"
"CUST000442","Male","40","33227","4","Gold","Weekly","Sports & Outdoors","46","24455","customer442@example.com","13800000442","Jingan","2024-04-23","2026-02-21"
"CUST000443","Female","63","27056","2","Platinum","Monthly","Books & Stationery","15","3247","customer443@example.com","13800000443","Xuhui","2023-11-22","2026-02-19"
"CUST000444","Male","19","131158","5","Platinum","Weekly","Fashion","69","180998","customer444@example.com","13800000444","Huangpu","2023-11-26","2026-02-22"
"CUST000445","Male","40","77098","3","Silver","Rarely","Sports & Outdoors","1","925","customer445@example.com","13800000445","Pudong","2023-02-03","2026-02-23"
"CUST000446","Female","27","79144","2","Bronze","Quarterly","Beauty & Cosmetics","6","3799","customer446@example.com","13800000446","Huangpu","2025-11-22","2026-03-02"
"CUST000447","Female","42","28013","4","Silver","Rarely","Books & Stationery","1","448","customer447@example.com","13800000447","Jingan","2024-01-18","2026-03-10"
"CUST000448","Male","25","63569","1","Bronze","Quarterly","Beauty & Cosmetics","5","1271","customer448@example.com","13800000448","Huangpu","2023-07-03","2026-02-15"
"CUST000449","Male","36","226196","2","Platinum","Quarterly","Entertainment","5","9048","customer449@example.com","13800000449","Minhang","2024-12-07","2026-03-06"
"CUST000450","Male","33","74613","1","Gold","Quarterly","Books & Stationery","7","2089","customer450@example.com","13800000450","Huangpu","2025-04-24","2026-02-13"
"CUST000451","Male","62","27577","3","Platinum","Weekly","Food & Dining","79","26143","customer451@example.com","13800000451","Changning","2023-06-06","2026-03-07"
"CUST000452","Female","38","81942","4","Gold","Rarely","Home & Living","3","3933","customer452@example.com","13800000452","Changning","2024-09-27","2026-02-16"
"CUST000453","Male","29","63680","5","Bronze","Quarterly","Electronics","6","7642","customer453@example.com","13800000453","Huangpu","2023-03-15","2026-02-24"
"CUST000454","Male","29","91014","2","Gold","Monthly","Entertainment","19","13834","customer454@example.com","13800000454","Huangpu","2024-06-08","2026-02-26"
"CUST000455","Male","28","128220","3","Silver","Weekly","Entertainment","76","116937","customer455@example.com","13800000455","Pudong","2024-11-10","2026-02-17"
"CUST000456","Male","39","45964","4","Platinum","Biweekly","Food & Dining","31","22798","customer456@example.com","13800000456","Huangpu","2025-09-02","2026-03-13"
"CUST000457","Female","24","77995","1","Silver","Weekly","Home & Living","52","16223","customer457@example.com","13800000457","Minhang","2024-04-08","2026-02-28"
"CUST000458","Female","56","144249","5","Bronze","Monthly","Fashion","16","46160","customer458@example.com","13800000458","Minhang","2023-01-09","2026-02-24"
"CUST000459","Male","26","92179","3","Gold","Rarely","Fashion","3","3318","customer459@example.com","13800000459","Huangpu","2024-09-19","2026-03-06"
"CUST000460","Female","21","80142","3","Silver","Rarely","Food & Dining","3","2885","customer460@example.com","13800000460","Changning","2023-01-25","2026-02-16"
"CUST000461","Male","52","143994","4","Silver","Quarterly","Entertainment","4","9216","customer461@example.com","13800000461","Pudong","2024-10-19","2026-02-26"
"CUST000462","Female","45","46864","3","Silver","Monthly","Entertainment","17","9560","customer462@example.com","13800000462","Jingan","2023-04-17","2026-02-21"
"CUST000463","Male","39","277904","1","Gold","Monthly","Fashion","10","11116","customer463@example.com","13800000463","Huangpu","2023-12-07","2026-02-14"
"CUST000464","Male","25","48758","3","Gold","Biweekly","Electronics","27","15798","customer464@example.com","13800000464","Xuhui","2024-02-22","2026-02-27"
"CUST000465","Female","38","238337","3","Platinum","Biweekly","Entertainment","20","57201","customer465@example.com","13800000465","Huangpu","2023-06-19","2026-03-05"
"CUST000466","Female","36","97565","3","Silver","Weekly","Home & Living","43","50344","customer466@example.com","13800000466","Pudong","2025-08-18","2026-03-04"
"CUST000467","Male","34","86064","1","Gold","Weekly","Beauty & Cosmetics","50","17213","customer467@example.com","13800000467","Jingan","2023-03-16","2026-02-23"
"CUST000468","Male","60","38248","5","Silver","Monthly","Electronics","18","13769","customer468@example.com","13800000468","Pudong","2024-12-17","2026-02-18"
"CUST000469","Male","60","25870","2","Platinum","Quarterly","Books & Stationery","6","1242","customer469@example.com","13800000469","Huangpu","2025-06-08","2026-02-13"
"CUST000470","Male","53","79834","1","Gold","Biweekly","Beauty & Cosmetics","35","11177","customer470@example.com","13800000470","Minhang","2023-06-14","2026-03-07"
"CUST000471","Male","36","110639","3","Gold","Weekly","Entertainment","56","74349","customer471@example.com","13800000471","Pudong","2025-03-08","2026-02-17"
"CUST000472","Male","35","31778","1","Bronze","Weekly","Electronics","44","5593","customer472@example.com","13800000472","Changning","2025-01-05","2026-03-14"
"CUST000473","Male","24","33070","3","Gold","Rarely","Entertainment","1","397","customer473@example.com","13800000473","Pudong","2023-11-24","2026-02-21"
"CUST000474","Male","26","83023","3","Bronze","Rarely","Sports & Outdoors","1","996","customer474@example.com","13800000474","Xuhui","2025-03-03","2026-02-28"
"CUST000475","Female","50","56197","3","Bronze","Monthly","Books & Stationery","19","12813","customer475@example.com","13800000475","Changning","2025-07-01","2026-03-10"
"CUST000476","Female","31","69778","3","Platinum","Weekly","Beauty & Cosmetics","77","64475","customer476@example.com","13800000476","Huangpu","2025-05-23","2026-02-16"
"CUST000477","Male","48","76513","5","Platinum","Weekly","Beauty & Cosmetics","44","67331","customer477@example.com","13800000477","Pudong","2024-11-19","2026-02-16"
"CUST000478","Female","24","27734","3","Platinum","Monthly","Books & Stationery","10","3328","customer478@example.com","13800000478","Minhang","2025-09-24","2026-02-22"
"CUST000479","Female","44","60394","2","Silver","Weekly","Books & Stationery","50","24158","customer479@example.com","13800000479","Huangpu","2025-04-28","2026-03-01"
"CUST000480","Male","29","39521","3","Bronze","Biweekly","Books & Stationery","33","15650","customer480@example.com","13800000480","Jingan","2024-05-04","2026-03-07"
"CUST000481","Male","27","89422","3","Bronze","Biweekly","Fashion","22","23607","customer481@example.com","13800000481","Pudong","2023-11-25","2026-03-01"
"CUST000482","Female","42","95354","3","Silver","Biweekly","Food & Dining","37","42337","customer482@example.com","13800000482","Jingan","2024-11-28","2026-02-19"
"CUST000483","Female","55","80322","2","Bronze","Weekly","Entertainment","62","39840","customer483@example.com","13800000483","Changning","2024-06-11","2026-03-01"
"CUST000484","Female","27","51150","2","Gold","Biweekly","Sports & Outdoors","39","15959","customer484@example.com","13800000484","Minhang","2024-01-20","2026-02-13"
"CUST000485","Male","24","100220","2","Platinum","Biweekly","Sports & Outdoors","25","20044","customer485@example.com","13800000485","Huangpu","2025-08-14","2026-02-23"
"CUST000486","Male","31","58894","5","Bronze","Monthly","Books & Stationery","20","23558","customer486@example.com","13800000486","Changning","2023-02-28","2026-02-21"
"CUST000487","Male","20","71052","3","Silver","Biweekly","Home & Living","40","34105","customer487@example.com","13800000487","Pudong","2023-12-19","2026-02-14"
"CUST000488","Female","31","79505","5","Bronze","Biweekly","Entertainment","28","44523","customer488@example.com","13800000488","Jingan","2024-08-16","2026-02-23"
"CUST000489","Female","26","24583","3","Gold","Monthly","Home & Living","19","5605","customer489@example.com","13800000489","Pudong","2023-06-01","2026-02-21"
"CUST000490","Female","49","50666","4","Platinum","Biweekly","Fashion","24","19456","customer490@example.com","13800000490","Jingan","2023-12-06","2026-03-09"
"CUST000491","Male","42","73741","3","Silver","Weekly","Fashion","48","42475","customer491@example.com","13800000491","Huangpu","2024-02-25","2026-02-19"
"CUST000492","Male","43","130586","4","Platinum","Rarely","Sports & Outdoors","3","6268","customer492@example.com","13800000492","Minhang","2025-12-27","2026-03-14"
"CUST000493","Female","28","75946","3","Bronze","Weekly","Home & Living","74","67440","customer493@example.com","13800000493","Jingan","2024-12-18","2026-02-15"
"CUST000494","Male","27","58063","5","Bronze","Rarely","Beauty & Cosmetics","1","1161","customer494@example.com","13800000494","Pudong","2023-01-20","2026-02-24"
"CUST000495","Female","40","82684","3","Gold","Quarterly","Beauty & Cosmetics","6","5953","customer495@example.com","13800000495","Pudong","2025-09-22","2026-03-13"
"CUST000496","Male","36","74633","2","Silver","Biweekly","Food & Dining","39","23285","customer496@example.com","13800000496","Pudong","2024-11-23","2026-03-01"
"CUST000497","Female","67","145421","5","Silver","Rarely","Food & Dining","3","8725","customer497@example.com","13800000497","Pudong","2024-05-22","2026-02-16"
"CUST000498","Female","37","92373","4","Platinum","Monthly","Entertainment","14","20692","customer498@example.com","13800000498","Xuhui","2023-03-21","2026-03-04"
"CUST000499","Female","32","97245","2","Bronze","Biweekly","Home & Living","33","25673","customer499@example.com","13800000499","Pudong","2023-02-22","2026-03-09"
"CUST000500","Male","35","41712","3","Platinum","Monthly","Home & Living","19","9510","customer500@example.com","13800000500","Minhang","2023-05-02","2026-02-13"
"CUST000501","Male","44","60668","1","Platinum","Rarely","Beauty & Cosmetics","3","728","customer501@example.com","13800000501","Huangpu","2023-04-15","2026-03-06"
"CUST000502","Female","43","202703","1","Platinum","Biweekly","Electronics","39","31622","customer502@example.com","13800000502","Jingan","2025-10-13","2026-03-01"
"CUST000503","Male","62","259487","4","Bronze","Monthly","Home & Living","19","78884","customer503@example.com","13800000503","Xuhui","2025-12-09","2026-02-19"
"CUST000504","Male","37","155229","2","Silver","Weekly","Home & Living","61","75752","customer504@example.com","13800000504","Minhang","2024-09-07","2026-02-26"
"CUST000505","Male","34","193273","4","Silver","Monthly","Home & Living","12","37108","customer505@example.com","13800000505","Jingan","2024-02-07","2026-03-07"
"CUST000506","Male","38","244868","4","Silver","Weekly","Electronics","68","266416","customer506@example.com","13800000506","Jingan","2025-05-01","2026-02-13"
"CUST000507","Female","62","50611","1","Platinum","Quarterly","Home & Living","7","1417","customer507@example.com","13800000507","Minhang","2023-06-04","2026-02-25"
"CUST000508","Female","25","43156","3","Platinum","Rarely","Beauty & Cosmetics","3","1554","customer508@example.com","13800000508","Huangpu","2025-08-04","2026-02-27"
"CUST000509","Female","31","146136","3","Platinum","Rarely","Home & Living","3","5261","customer509@example.com","13800000509","Xuhui","2023-07-17","2026-03-01"
"CUST000510","Female","19","26303","3","Gold","Weekly","Entertainment","71","22410","customer510@example.com","13800000510","Minhang","2024-04-04","2026-02-18"
"CUST000511","Male","21","221811","2","Gold","Biweekly","Beauty & Cosmetics","28","49686","customer511@example.com","13800000511","Minhang","2023-09-15","2026-03-01"
"CUST000512","Female","32","44051","2","Bronze","Biweekly","Home & Living","27","9515","customer512@example.com","13800000512","Jingan","2024-01-18","2026-02-17"
"CUST000513","Female","57","129058","5","Silver","Monthly","Sports & Outdoors","13","33555","customer513@example.com","13800000513","Pudong","2025-05-18","2026-02-24"
"CUST000514","Female","18","202972","1","Platinum","Quarterly","Food & Dining","5","4059","customer514@example.com","13800000514","Huangpu","2023-09-08","2026-03-04"
"CUST000515","Male","32","33271","5","Bronze","Monthly","Books & Stationery","17","11312","customer515@example.com","13800000515","Pudong","2024-06-16","2026-03-06"
"CUST000516","Female","55","131816","5","Bronze","Biweekly","Fashion","24","63272","customer516@example.com","13800000516","Xuhui","2024-07-09","2026-03-07"
"CUST000517","Female","19","85206","2","Silver","Biweekly","Electronics","38","25903","customer517@example.com","13800000517","Jingan","2025-07-01","2026-03-03"
"CUST000518","Male","44","215092","4","Platinum","Monthly","Electronics","11","37856","customer518@example.com","13800000518","Jingan","2024-03-12","2026-02-21"
"CUST000519","Male","30","37540","1","Gold","Quarterly","Books & Stationery","7","1051","customer519@example.com","13800000519","Minhang","2024-08-03","2026-02-23"
"CUST000520","Male","42","73154","5","Platinum","Rarely","Home & Living","1","1463","customer520@example.com","13800000520","Huangpu","2024-06-21","2026-02-25"
"CUST000521","Female","38","71193","3","Silver","Biweekly","Books & Stationery","37","31610","customer521@example.com","13800000521","Xuhui","2025-02-05","2026-02-20"
"CUST000522","Male","24","108337","4","Silver","Quarterly","Books & Stationery","4","6934","customer522@example.com","13800000522","Changning","2024-01-15","2026-02-20"
"CUST000523","Male","18","81955","1","Bronze","Weekly","Home & Living","47","15408","customer523@example.com","13800000523","Xuhui","2023-04-06","2026-03-10"
"CUST000524","Male","37","43175","1","Bronze","Biweekly","Entertainment","40","6908","customer524@example.com","13800000524","Huangpu","2023-02-25","2026-02-16"
"CUST000525","Male","29","67969","1","Bronze","Biweekly","Fashion","27","7341","customer525@example.com","13800000525","Minhang","2025-04-09","2026-02-28"
"CUST000526","Male","20","91191","5","Gold","Biweekly","Books & Stationery","37","67481","customer526@example.com","13800000526","Xuhui","2025-05-14","2026-02-24"
"CUST000527","Male","38","42176","1","Bronze","Rarely","Books & Stationery","1","169","customer527@example.com","13800000527","Jingan","2024-10-28","2026-02-15"
"CUST000528","Female","18","98079","1","Platinum","Monthly","Beauty & Cosmetics","15","5885","customer528@example.com","13800000528","Pudong","2025-12-21","2026-03-08"
"CUST000529","Female","29","83078","3","Gold","Biweekly","Fashion","31","30905","customer529@example.com","13800000529","Xuhui","2023-12-19","2026-03-11"
"CUST000530","Female","30","43826","2","Gold","Biweekly","Home & Living","25","8765","customer530@example.com","13800000530","Minhang","2024-09-27","2026-02-27"
"CUST000531","Female","22","57039","4","Gold","Quarterly","Home & Living","7","6388","customer531@example.com","13800000531","Changning","2025-10-06","2026-02-23"
"CUST000532","Female","26","54134","3","Bronze","Monthly","Books & Stationery","11","7146","customer532@example.com","13800000532","Pudong","2025-02-17","2026-02-17"
"CUST000533","Female","20","120305","3","Silver","Quarterly","Beauty & Cosmetics","4","5775","customer533@example.com","13800000533","Changning","2024-11-19","2026-02-19"
"CUST000534","Male","57","40241","1","Platinum","Monthly","Home & Living","15","2414","customer534@example.com","13800000534","Huangpu","2025-01-20","2026-02-16"
"CUST000535","Female","29","62773","4","Gold","Rarely","Entertainment","3","3013","customer535@example.com","13800000535","Xuhui","2024-01-17","2026-03-14"
"CUST000536","Male","33","89500","3","Silver","Monthly","Sports & Outdoors","20","21480","customer536@example.com","13800000536","Xuhui","2025-08-23","2026-02-16"
"CUST000537","Male","62","59655","5","Platinum","Quarterly","Electronics","5","5966","customer537@example.com","13800000537","Minhang","2025-01-04","2026-02-13"
"CUST000538","Female","47","139484","5","Silver","Quarterly","Sports & Outdoors","6","16738","customer538@example.com","13800000538","Pudong","2025-11-09","2026-03-12"
"CUST000539","Female","31","41124","2","Silver","Rarely","Sports & Outdoors","1","329","customer539@example.com","13800000539","Pudong","2024-02-10","2026-03-06"
"CUST000540","Male","45","46005","3","Platinum","Rarely","Food & Dining","1","552","customer540@example.com","13800000540","Xuhui","2025-06-23","2026-03-13"
"CUST000541","Female","37","21605","4","Platinum","Monthly","Electronics","12","4148","customer541@example.com","13800000541","Pudong","2023-09-18","2026-02-22"
"CUST000542","Male","29","69486","1","Bronze","Quarterly","Fashion","8","2224","customer542@example.com","13800000542","Jingan","2025-02-23","2026-02-15"
"CUST000543","Female","29","51891","2","Gold","Weekly","Beauty & Cosmetics","60","24908","customer543@example.com","13800000543","Changning","2023-11-25","2026-02-26"
"CUST000544","Female","49","77445","1","Silver","Rarely","Books & Stationery","2","620","customer544@example.com","13800000544","Minhang","2024-11-16","2026-02-24"
"CUST000545","Male","42","80488","5","Bronze","Rarely","Entertainment","3","4829","customer545@example.com","13800000545","Huangpu","2025-09-21","2026-02-18"
"CUST000546","Female","27","70549","5","Bronze","Monthly","Books & Stationery","12","16932","customer546@example.com","13800000546","Huangpu","2025-12-27","2026-03-05"
"CUST000547","Male","54","61873","3","Platinum","Biweekly","Food & Dining","27","20047","customer547@example.com","13800000547","Huangpu","2024-05-11","2026-03-11"
"CUST000548","Male","25","78687","2","Silver","Weekly","Home & Living","50","31475","customer548@example.com","13800000548","Pudong","2024-08-04","2026-02-28"
"CUST000549","Female","40","54916","4","Gold","Rarely","Home & Living","3","2636","customer549@example.com","13800000549","Xuhui","2024-06-06","2026-02-28"
"CUST000550","Female","29","80779","5","Platinum","Weekly","Electronics","41","66239","customer550@example.com","13800000550","Pudong","2023-07-19","2026-03-06"
"CUST000551","Female","34","79718","4","Gold","Rarely","Electronics","2","2551","customer551@example.com","13800000551","Jingan","2024-04-13","2026-02-23"
"CUST000552","Male","33","279432","3","Gold","Rarely","Books & Stationery","2","6706","customer552@example.com","13800000552","Huangpu","2024-01-24","2026-03-09"
"CUST000553","Male","56","31383","3","Bronze","Weekly","Home & Living","77","28998","customer553@example.com","13800000553","Xuhui","2025-07-11","2026-02-28"
"CUST000554","Female","28","50912","3","Gold","Weekly","Home & Living","50","30547","customer554@example.com","13800000554","Jingan","2025-08-20","2026-02-28"
"CUST000555","Male","22","221918","2","Silver","Monthly","Sports & Outdoors","11","19529","customer555@example.com","13800000555","Xuhui","2025-09-11","2026-03-05"
"CUST000556","Male","39","88602","4","Bronze","Quarterly","Books & Stationery","7","9923","customer556@example.com","13800000556","Jingan","2025-06-27","2026-02-17"
"CUST000557","Female","27","36547","3","Platinum","Monthly","Food & Dining","14","6140","customer557@example.com","13800000557","Pudong","2024-04-04","2026-02-28"
"CUST000558","Male","36","94854","1","Silver","Quarterly","Sports & Outdoors","4","1518","customer558@example.com","13800000558","Minhang","2024-08-04","2026-02-21"
"CUST000559","Male","41","56027","5","Gold","Biweekly","Fashion","37","41460","customer559@example.com","13800000559","Minhang","2023-06-17","2026-03-13"
"CUST000560","Male","30","112589","4","Gold","Quarterly","Fashion","8","14411","customer560@example.com","13800000560","Huangpu","2025-08-01","2026-03-01"
"CUST000561","Female","53","91080","4","Platinum","Quarterly","Books & Stationery","5","7286","customer561@example.com","13800000561","Changning","2025-02-02","2026-03-10"
"CUST000562","Male","51","107825","4","Bronze","Weekly","Books & Stationery","48","82810","customer562@example.com","13800000562","Pudong","2023-04-28","2026-02-19"
"CUST000563","Male","39","118392","2","Bronze","Quarterly","Food & Dining","7","6630","customer563@example.com","13800000563","Minhang","2024-02-12","2026-03-08"
"CUST000564","Female","39","89667","1","Gold","Biweekly","Food & Dining","39","13988","customer564@example.com","13800000564","Xuhui","2024-01-25","2026-02-25"
"CUST000565","Male","20","92094","2","Platinum","Monthly","Beauty & Cosmetics","20","14735","customer565@example.com","13800000565","Huangpu","2023-11-10","2026-02-18"
"CUST000566","Male","63","72682","3","Bronze","Monthly","Books & Stationery","16","13955","customer566@example.com","13800000566","Minhang","2024-02-25","2026-02-27"
"CUST000567","Male","58","89017","4","Platinum","Rarely","Home & Living","2","2849","customer567@example.com","13800000567","Huangpu","2024-10-20","2026-03-08"
"CUST000568","Female","30","44836","3","Silver","Rarely","Sports & Outdoors","1","538","customer568@example.com","13800000568","Xuhui","2023-02-02","2026-03-06"
"CUST000569","Male","42","73164","1","Platinum","Rarely","Entertainment","2","585","customer569@example.com","13800000569","Pudong","2024-01-18","2026-03-03"
"CUST000570","Female","28","60729","1","Silver","Monthly","Food & Dining","17","4130","customer570@example.com","13800000570","Jingan","2025-11-08","2026-03-06"
"CUST000571","Female","46","60355","1","Platinum","Rarely","Entertainment","2","483","customer571@example.com","13800000571","Huangpu","2024-03-06","2026-03-11"
"CUST000572","Male","22","206363","3","Silver","Biweekly","Sports & Outdoors","29","71814","customer572@example.com","13800000572","Huangpu","2024-05-04","2026-02-21"
"CUST000573","Female","28","93264","3","Gold","Monthly","Beauty & Cosmetics","20","22383","customer573@example.com","13800000573","Huangpu","2024-01-22","2026-03-02"
"CUST000574","Female","32","54823","4","Gold","Weekly","Food & Dining","59","51753","customer574@example.com","13800000574","Changning","2023-11-22","2026-03-12"
